organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
kidney,10.1016/j.isci.2026.116053,PMC13223991,Pou Casellas,2026,iScience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,42231968,Single-cell transcriptomic comparison of tubular segment maturation in advanced human &lt;i&gt;in vitro&lt;/i&gt; kidney models,0,no
kidney,10.1002/advs.202501661,PMC12561403,Lim,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40841925,Developmental Hypoxia Enhances Kidney Organoid Complexity and Maturity,3,no
kidney,10.3389/fruro.2024.1355042,PMC12327341,Raykhel,2024,Frontiers in urology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40777107,Vascularization of kidney organoids: different strategies and perspectives,6,no
kidney,10.1007/s00018-025-05867-7,PMC12405138,Lim,2025,Cellular and molecular life sciences : CMLS,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40892088,Modeling of kidney allograft rejection using hiPSC-derived kidney organoids and HLA-mismatched PBMCs: an in vitro co-culture system,0,no
kidney,10.1002/advs.202524001,PMC13137809,Kuraoka,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41742835,Deciphering the Impact of RAC1-SPTAN1 in ARPKD Cystogenesis Using Multifaceted Models,0,no
kidney,10.1111/iju.70196,PMC12586785,Kobayashi,2025,International journal of urology : official journal of the Japanese Urological Association,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40772396,Current Progress of Tissue Engineering With Stem Cells in Urology Updated Review in 2025,1,no
kidney,10.1016/j.xcrm.2026.102720,PMC13130689,Guo,2026,Cell reports. Medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,41946363,Patient-derived kidney organoids recapitulate ADPKD and facilitate the identification of Rho pathway inhibitors as candidate therapeutics,0,no
kidney,10.1016/j.ekir.2025.07.019,PMC12545897,Shlomovitz,2025,Kidney international reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41141533,Elucidating Mechanisms of Hypomorphic WDR19-Related Kidney Failure,0,no
kidney,10.1186/s12882-025-04566-6,PMC12821291,Qian,2026,BMC nephrology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,41507800,Analysis of high glucose injury using human induced pluripotent stem cell-derived kidney organoids,0,no
kidney,10.1172/jci.insight.194759,PMC12892906,Saei,2026,JCI insight,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41411050,Splice modulation of COL4A5 reinstates collagen IV assembly in an organoid model of Alport syndrome,0,no
kidney,10.1016/j.stemcr.2025.102650,PMC12790724,Song,2025,Stem cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41043427,APOL1 risk variants induce metabolic reprogramming of podocytes in patient-derived kidney organoids,0,no
kidney,10.1038/s41592-025-02870-5,PMC12615267,Cheng,2025,Nature methods,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41131366,"PHLOWER leverages single-cell multimodal data to infer complex, multi-branching cell differentiation trajectories",4,no
kidney,10.3389/fphar.2024.1472361,PMC11576200,Wang,2024,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,39568581,Recent advances in extracellular matrix manipulation for kidney organoid research,1,no
kidney,10.1186/s13287-025-04522-z,PMC12297600,Li,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40713899,Mesenchymal stromal cell-derived membrane particles suppress kidney fibrosis,1,no
kidney,10.1002/advs.202510441,PMC13073298,Vo,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41841227,Calcium Shock Enables Efficient and Programmable Particle Delivery for Genome Editing Applications,0,no
kidney,10.1159/000541919,PMC11908814,Ning,2025,"Kidney diseases (Basel, Switzerland)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40093027,Progress of Induced Pluripotent Stem Cell-Derived Renal Organoids in Clinical Application,1,no
kidney,10.1038/s41467-025-63290-9,PMC12378450,Achieng,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40855070,Axial nephron fate switching demonstrates a plastic system tunable on demand,2,no
kidney,10.34067/kid.0000000917,PMC12407140,Pou Casellas,2025,Kidney360,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40875473,Complete Replication or Targeted Mimicry: Evaluating Cell Identity in Advanced In Vitro Kidney Models,0,no
kidney,10.1186/s13287-025-04282-w,PMC11993987,Du,2025,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40221815,Erythropoietin delivery through kidney organoids engineered with an episomal DNA vector,1,no
kidney,10.1002/btm2.70092,PMC12821206,Su,2026,Bioengineering & translational medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41573374,Kidney organoids as a novel platform to evaluate heat-stress-induced acute kidney injury pathogenesis,0,no
kidney,10.1038/s41598-025-26155-1,PMC12658070,Nakanoh,2025,Scientific reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41298719,Elucidation of puberulic acid-induced nephrotoxicity using stem cell-based kidney organoids,1,no
kidney,10.34067/kid.0000000834,PMC12338369,Nunez-Nescolarde,2025,Kidney360,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40418627,Comparative Analysis of Human Kidney Organoid and Tubuloid Models,2,no
kidney,10.1038/s44318-025-00504-2,PMC12402132,Namestnikov,2025,The EMBO journal,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40691416,Human fetal kidney organoids model early human nephrogenesis and Notch-driven cell fate,3,no
kidney,10.1038/s41536-025-00418-x,PMC12216864,Koning,2025,NPJ Regenerative medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40595660,Single cell transcriptomics of human kidney organoid endothelium reveals vessel growth processes and arterial maturation upon transplantation,3,no
kidney,10.3390/toxins17090470,PMC12474279,Wan,2025,Toxins,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41003534,Macula Densa Alleviates Shiga Toxin-Induced Acute Kidney Injury via CCN1-Mediated Renal Tubular Repair,0,no
kidney,10.1186/s12860-026-00591-x,PMC13162504,Rohe,2026,BMC molecular and cell biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,42115942,Modelling kidney cystogenesis using human kidney tubuloid cultures,0,no
kidney,10.1172/jci.insight.190283,PMC13041676,Wanner,2026,JCI insight,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41797715,Lysine-specific histone demethylase 1a regulates nephron development and long-term transcriptional programming,0,no
kidney,10.1002/mco2.70575,PMC12771672,Li,2026,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41503026,"Organoids in Cancer Research and Regenerative Medicine: Current Status, Challenges, and Future Prospects",1,no
kidney,10.1093/stmcls/sxaf012,PMC12080355,Chung,2025,"Stem cells (Dayton, Ohio)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,40111092,Nephron progenitor fate is modulated by angiotensin type 1 receptor signaling in human kidney organoids,1,no
kidney,10.1038/s42003-024-06986-w,PMC11458617,Fujimori,2024,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,39375428,Generation of human-pig chimeric renal organoids using iPSC technology,4,no
kidney,10.1038/s41467-024-53073-z,PMC11528013,Kim,2024,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,39482314,Scalable production of uniform and mature organoids in a 3D geometrically-engineered permeable membrane,28,no
kidney,10.3390/biom16030458,PMC13023802,Kelam,2026,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,41897393,Dose-Dependent and Non-Autonomous Signaling in CAKUT: A Lineage-Specific Framework from Conditional Knockout Studies,0,no
kidney,,PMC10915962,,2024,World journal of stem cells,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,,Human pluripotent stem cell-derived kidney organoids: Current progress and challenges,0,no
kidney,10.1016/j.bbrep.2024.101736,PMC11190488,Liu,2024,Biochemistry and biophysics reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,38910872,Progress and breakthroughs in human kidney organoid research,8,no
kidney,10.1038/s41467-025-64598-2,PMC12575760,Khan,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover kidney,41168178,Mitochondrial organization in the developing proximal tubule is controlled by LRRK2,1,no
kidney,10.3390/biomedicines13071766,PMC12292604,Scarlat,2025,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover kidney,40722835,Autosomal Dominant Polycystic Kidney Disease: From Pathogenesis to Organoid Disease Models,3,no
lung,10.1021/envhealth.5c00141,PMC12723542,Yin,2025,"Environment & health (Washington, D.C.)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41446775,Organoid for Air Pollution Toxicity Assessment: Advances and Environmental Applicability,2,no
lung,10.1111/febs.70265,PMC12998197,Leon-Icaza,2026,The FEBS journal,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40976713,Lung organoids as a human system for Mycobacteria infection modeling and drug testing,2,no
lung,10.3390/biomedicines14010221,PMC12838547,Chu,2026,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41595755,Research Advances and Disease Modeling in Respiratory Organoids,0,no
lung,10.1016/j.virs.2026.02.002,PMC13007296,Shan,2026,Virologica Sinica,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41654195,Advances in human respiratory organoid models for studying the pathogenesis and intervention strategies of COVID-19,0,no
lung,10.15283/ijsc25036,PMC12658161,Kang,2025,International journal of stem cells,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,40734384,Recent Applications of Lung Organoid and Lung-on-a-Chip Technologies for Evaluating the Toxicity of Fine Particulate Matter,1,no
lung,10.3389/fcell.2026.1710021,PMC13036102,Che Shaffi,2026,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41924092,Organoid-guided evidence that umbilical cord MSC-derived extracellular vesicles restore alveolar repair in cigarette smoke-induced lung injury,0,no
lung,10.1093/stcltm/szaf040,PMC12445665,Bell,2025,Stem cells translational medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40966450,"Distal lung organoids derived from adult stem cells as novel tools in deciphering mechanisms of lung regeneration, infection, and cancer",0,no
lung,10.3389/fmed.2025.1733234,PMC12832676,Hossain,2025,Frontiers in medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41601765,Building global research equity through lung organoids: a prerequisite for the next respiratory pandemic,0,no
lung,10.1183/16000617.0255-2024,PMC12340526,Zanetto,2025,European respiratory review : an official journal of the European Respiratory Society,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,40769535,Lung organoids: a new frontier in neonatology and paediatric respiratory medicine,0,no
lung,10.3390/medicina62050859,PMC13208207,Khan,2026,"Medicina (Kaunas, Lithuania)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42195116,Next-Generation In Vitro Pulmonary Platforms for Respiratory Disease Modelling and Therapeutic Development: Current Advances and Future Prospects,0,no
lung,10.3390/biomedicines13071623,PMC12292610,Jiang,2025,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40722696,Role of BMPR2 Mutation in Lung Organoid Differentiation,3,no
lung,10.1016/j.mtbio.2026.102972,PMC12969800,Kim,2026,Materials today. Bio,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41809383,CRISPR-engineered human lung organoids with a biomolecular condensate reporter enable mechanistic toxicity monitoring,0,no
lung,10.1186/s12931-026-03610-9,PMC13067506,Schröder,2026,Respiratory research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41792753,Optimized culture of primary human alveolar type II cell-derived 3D organoids from fibrotic lung tissue with phenotypic and metabolic profiling,0,no
lung,10.1016/j.redox.2026.104057,PMC12882664,Sonti,2026,Redox biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41621243,Patient-derived lung organoids from bronchoalveolar lavage capture epithelial heterogeneity and disease biology in bronchopulmonary dysplasia,0,no
lung,10.1016/j.bbrep.2025.102191,PMC12358629,Han,2025,Biochemistry and biophysics reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40832470,3D alveolar organoid drug screening model for targeting TGF-β1 in pulmonary fibrosis,0,no
lung,10.3390/v17030349,PMC11946240,Svensson,2025,Viruses,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40143277,Recent Advances in Nose and Lung Organoid Models for Respiratory Viral Research,1,no
lung,10.1186/s12931-025-03327-1,PMC12296607,Yin,2025,Respiratory research,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,40713673,Respiratory microphysiological system in respiratory research: recent advances and future prospects,2,no
lung,10.1038/s41598-025-31582-1,PMC12804188,Park,2025,Scientific reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41466095,A human lung organoid platform for studying radiation-induced pulmonary fibrosis and antifibrotic drug screening,0,no
lung,10.1177/20417314241232502,PMC10894554,Joo,2024,Journal of tissue engineering,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,38406820,Advanced lung organoids for respiratory system and pulmonary disease modeling,22,no
lung,10.4062/biomolther.2024.148,PMC11535291,Joe,2024,Biomolecules & therapeutics,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,39410708,Experimental Mouse Models and Human Lung Organoid Models for Studying Chronic Obstructive Pulmonary Disease,1,no
lung,10.1038/s41598-025-30641-x,PMC12800103,Nicholson,2026,Scientific reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41519874,Development and characterization of chicken lung organoids for in vitro modeling of avian influenza virus-host cell interaction,1,no
lung,10.1186/s41232-025-00396-z,PMC12574287,Wu,2025,Inflammation and regeneration,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41168897,Ex vivo lung-organoid model for aberrant basaloid cell induction and activation,0,no
lung,,PMC13254702,Li,,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,,Generation of human-induced pluripotent stem cell-derived lung organoids for modeling respiratory syncytial virus infection and pulmonary injury,0,no
lung,10.1002/advs.202503932,PMC12463091,Han,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40712141,A Human Immuno-Lung Organoid Model to Study Macrophage-Mediated Lung Cell Senescence Upon SARS-CoV-2 Infection,2,no
lung,10.1016/j.isci.2025.114323,PMC12765093,Guo,2026,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41492463,"Tropism, replication competence, and cellular responses of HAdV-14p1 in human airway organoids",0,no
lung,10.1038/s44318-026-00774-4,PMC13187038,Dost,2026,The EMBO journal,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41992061,Interferon-γ selectively promotes survival of alveolar progenitor cells in a human lung organoid model,0,no
lung,10.1038/s41588-025-02182-6,PMC12081310,Xu,2025,Nature genetics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40355592,An integrated transcriptomic cell atlas of human endoderm-derived organoids,19,no
lung,10.1093/infdis/jiaf598,PMC13017197,Zhang,2026,The Journal of infectious diseases,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41284739,Avian Influenza Virus A(H5N1) Genotype D1.1 Is Better Adapted to Human Nasal and Airway Organoids Than Genotype B3.13,2,no
lung,10.3389/fbioe.2025.1684315,PMC12702919,Budeus,2025,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41404197,Upscaling: efficient generation of human lung organoids from induced pluripotent stem cells using a stirring bioreactor,1,no
lung,10.1099/jgv.0.002269,PMC13175505,Kakizaki,2026,The Journal of general virology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42132931,Establishment of a human coronavirus HKU1 infection evaluation system using apical-out airway organoids,0,no
lung,10.3389/fmed.2025.1611304,PMC12307212,Wang,2025,Frontiers in medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40740941,Advancing lung organoids toward clinical applications: a global perspective on research focus and future directions,2,no
lung,10.1038/s41523-026-00915-2,PMC13121592,Sun,2026,NPJ breast cancer,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41820369,Artificial intelligence assisted multi-model pathological diagnosis of breast cancer based on multispectral autofluorescence images,0,no
lung,10.1186/s12931-025-03138-4,PMC11871743,Huo,2025,Respiratory research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40022099,Lung organoids in COPD: recent advances and future prospects,3,no
lung,10.1242/dmm.052737,PMC13225201,Madden,2026,Disease models & mechanisms,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42125925,Leveraging organoid models to understand mechanisms of viral infections and immunity in bats,0,no
lung,10.1128/jvi.01098-25,PMC12548413,Chiok,2025,Journal of virology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40965144,MERS-CoV and SARS-CoV-2 infection in diverse human lung organoid-derived cultures,5,no
lung,10.1186/s13287-025-04500-5,PMC12312423,Zhang,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,40739651,In vitro biomimetic models for respiratory diseases: progress in lung organoids and lung-on-a-chip,7,no
lung,10.3389/fcimb.2026.1725344,PMC12929407,Li,2026,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41743356,Human lung organoids model for assessing host response to &lt;i&gt;Mycobacterium tuberculosis&lt;/i&gt; infection,0,no
lung,10.1016/j.mocell.2024.100140,PMC11629183,Kim,2024,Molecules and cells,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,39490990,Recent advances and applications of human lung alveolar organoids,5,no
lung,10.3390/bioengineering12060652,PMC12189234,Li,2025,"Bioengineering (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40564468,The Risks Associated with Inhalation Exposure to Cosmetics and Potential for Assessment Using Lung Organoids,1,no
lung,10.3389/fvets.2026.1807098,PMC13099313,Chen,2026,Frontiers in veterinary science,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42027818,Perspective: from pathogenesis to treatment in veterinary science through organoid disease modelling,0,no
lung,10.1002/mco2.70768,PMC13183798,Li,2026,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42164657,Organoids: From Bench to Bedside Applications,0,no
lung,10.1172/jci170500,PMC10645385,Vazquez-Armendariz,2023,The Journal of clinical investigation,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,37966116,Recent advances in lung organoid development and applications in disease modeling,74,no
lung,10.3390/ijms27094128,PMC13164303,Wu,2026,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42123706,Proof-of-Concept Evaluation of Primary Human FAP-CAR-NK Cells Targeting Activated Fibroblasts in Pulmonary Fibrosis,0,no
lung,10.1038/s42003-025-07461-w,PMC11791066,Khateeb,2025,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,39900972,Optimized gene transduction in human lung organoids: A high-efficiency method for advanced research applications,4,no
lung,10.3390/ijms262412174,PMC12733716,Ben Khlifa,2025,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41465600,Post-Translational Modifications in Respiratory Virus Infection: Recent Insights into the Development of In Vitro Models,1,no
lung,10.1183/13993003.02083-2025,PMC13191303,Snoeck,2026,The European respiratory journal,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41360507,Advances in our understanding of distal progenitors in idiopathic pulmonary fibrosis: implications for novel therapeutics,0,no
lung,10.14814/phy2.16057,PMC11144550,Yu,2024,Physiological reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,38825580,Molecular distinctions of bronchoalveolar and alveolar organoids under differentiation conditions,1,no
lung,,PMC13226553,Navarro Salazar,,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,,The mechanical microenvironment and lung stem cell fate,0,no
lung,10.1128/jvi.01132-25,PMC12456137,Wang,2025,Journal of virology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,40879383,Organoids: physiologically relevant &lt;i&gt;ex vivo&lt;/i&gt; models for viral disease research,4,no
lung,10.1183/16000617.0009-2026,PMC13014286,Zanetto,2026,European respiratory review : an official journal of the European Respiratory Society,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41881456,Reply: Lung organoids: a new frontier in neonatology and paediatric respiratory medicine,0,no
lung,10.3389/fphar.2026.1782408,PMC13180589,Donohoe,2026,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,42158956,Tools of the trade: leveraging 3D &lt;i&gt;in vitro&lt;/i&gt; models to advance silicosis research,0,no
lung,10.1007/s00018-025-05692-y,PMC12011692,Morizane,2025,Cellular and molecular life sciences : CMLS,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,40257505,Organoids in disease modeling and regenerative medicine,3,no
lung,10.1080/22221751.2026.2654273,PMC13094297,Tarrés-Freixas,2026,Emerging microbes & infections,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41997892,Airway organoids reveal patterns of influenza A tropism and adaptation in wildlife species,0,no
lung,10.1080/22221751.2025.2576574,PMC12584838,Chen,2025,Emerging microbes & infections,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover lung,41099079,Enhanced replication of a contemporary avian influenza A H9N2 virus in human respiratory organoids,2,no
lung,10.1038/s41467-026-71680-w,PMC13246858,Rea-Moreno,2026,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover lung,41963354,Unveiling alternate pathways for SARS-CoV-2 infection via extracellular vesicle-mediated transfer of ACE2 and TMPRSS2,0,no
gastric,10.3389/fonc.2026.1766571,PMC13169162,Ling,2026,Frontiers in oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,42137168,Organoid models: applications and research advances in gastric cancer,0,no
gastric,10.5306/wjco.v16.i11.110453,PMC12678949,Liu,2025,World journal of clinical oncology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41355914,"Gastric organoids: A promising model for studying ""inflammation-cancer"" transition in atrophic gastritis",0,no
gastric,10.15283/ijsc23075,PMC11612215,Lee,2024,International journal of stem cells,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,38698632,"Gastric Organoid, a Promising Modeling for Gastric Stem Cell Homeostasis and Therapeutic Application",1,no
gastric,10.1128/jvi.00928-25,PMC12456021,Liu,2025,Journal of virology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40833108,Co-infection of &lt;i&gt;Helicobacter pylori&lt;/i&gt; with Epstein-Barr virus in gastric organoids enhances cell proliferation and morphogenesis,2,no
gastric,10.3389/fcell.2025.1712621,PMC12921360,Chang,2025,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41725823,Gastric cancer organoids: a promising model for personalized treatment of gastric cancer,0,no
gastric,10.1186/s12943-025-02543-z,PMC12766950,Lee,2025,Molecular cancer,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41398956,Epithelial WNT secretion drives niche escape of developing gastric cancer,0,no
gastric,10.3389/fimmu.2026.1712830,PMC12926446,Chen,2026,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41737224,Integrated single-cell and spatial transcriptomics reveal the differentiation drivers of gastric epithelial lineage progression,0,no
gastric,10.3389/fcimb.2025.1572244,PMC12119492,Yu,2025,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40444149,Application of an organoid-based model to explore &lt;i&gt;Helicobacter pylori-&lt;/i&gt;human gastric epithelium interaction &lt;i&gt;in vitro&lt;/i&gt;,1,no
gastric,10.1080/21505594.2025.2551176,PMC12407878,Li,2025,Virulence,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40888366,Autophagy-driven modulation of stem cell dynamics in &lt;i&gt;Helicobacter pylori&lt;/i&gt;-induced gastric diseases in mice,0,no
gastric,10.1101/gr.280338.124,PMC12487822,An,2025,Genome research,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40858362,APOBEC3A drives deaminase mutagenesis in human gastric epithelium,0,no
gastric,10.1186/s13619-025-00237-x,PMC12084451,Hong,2025,"Cell regeneration (London, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40377813,The critical role of BMP signaling in gastric epithelial cell differentiation revealed by organoids,2,no
gastric,10.3748/wjg.v32.i10.113771,PMC12968642,Wen,2026,World journal of gastroenterology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41809458,Pristimerin ameliorates spasmolytic polypeptide-expressing metaplasia by modulating &lt;i&gt;Cdkn1c&lt;/i&gt; (p57)-mediated glycolytic reprogramming,0,no
gastric,10.1136/jitc-2025-012976,PMC12911747,He,2026,Journal for immunotherapy of cancer,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41672595,Genetically engineered ErbB2 overexpression sensitizes organoid-derived tumors to checkpoint inhibition in a syngeneic model of gastric cancer,0,no
gastric,10.1038/s41467-025-62818-3,PMC12354852,Lo,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40813572,Large-scale CRISPR screening in primary human 3D gastric organoids enables comprehensive dissection of gene-drug interactions,9,no
gastric,10.3748/wjg.v30.i8.969,PMC10950634,Jiang,2024,World journal of gastroenterology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,38516239,Bibliometrics analysis based on the Web of Science: Current trends and perspective of gastric organoid during 2010-2023,7,no
